Timestamp,Account,Account.1,Amount Received,Amount Paid,Is Laundering,sender_entity_type,receiver_entity_type
15.0,5410.0,9812.0,161.39,161.39,0,individual,business
15.0,1801.0,19986.0,269.26,269.26,1,business,individual
15.0,2944.0,16034.0,430.76,430.76,0,account,business
15.0,1039.0,19762.0,522.83,522.83,0,business,individual
15.0,2911.0,19890.0,446.83,446.83,0,business,individual
15.0,5380.0,19380.0,103.36,103.36,0,individual,account
15.0,4282.0,2675.0,186.27,186.27,0,business,payment_institution
15.0,867.0,19190.0,488.23,488.23,0,individual,individual
15.0,5900.0,9974.0,251.5,251.5,0,individual,account
15.0,5841.0,9746.0,380.45,380.45,0,individual,individual
15.0,2653.0,17286.0,317.79,317.79,0,business,individual
15.0,3136.0,6064.0,599.54,599.54,0,account,business
15.0,1563.0,14695.0,158.27,158.27,0,account,individual
15.0,3045.0,7061.0,473.05,473.05,0,individual,business
15.0,4808.0,18614.0,505.27,505.27,0,business,individual
15.0,3417.0,7474.0,160.83,160.83,0,business,business
15.0,2143.0,1072.0,166.55,166.55,0,individual,payment_institution
15.0,4655.0,3525.0,388.17,388.17,0,individual,individual
15.0,4277.0,16337.0,153.47,153.47,0,account,account
15.0,3664.0,7922.0,348.95,348.95,0,individual,account
15.0,2630.0,19780.0,367.32,367.32,0,individual,individual
15.0,5647.0,18306.0,366.41,366.41,0,payment_institution,payment_institution
15.0,2887.0,15939.0,529.71,529.71,0,individual,individual
15.0,4640.0,12498.0,302.95,302.95,0,account,individual
15.0,5638.0,15330.0,247.14,247.14,1,individual,individual
15.0,4925.0,11317.0,461.0,461.0,0,account,individual
15.0,5198.0,19986.0,582.07,582.07,1,business,individual
15.0,3724.0,4976.0,347.27,347.27,0,business,account
15.0,5618.0,8464.0,214.77,214.77,0,business,individual
15.0,3496.0,19985.0,114.38,114.38,0,individual,individual
15.0,4415.0,9841.0,230.71,230.71,0,account,payment_institution
15.0,4299.0,8868.0,152.27,152.27,0,individual,payment_institution
15.0,551.0,12432.0,284.44,284.44,0,individual,account
15.0,1091.0,12884.0,408.32,408.32,0,individual,account
15.0,3472.0,9969.0,139.44,139.44,1,individual,business
15.0,1268.0,1009.0,133.28,133.28,0,individual,individual
15.0,5919.0,19393.0,366.73,366.73,0,individual,individual
15.0,5746.0,9959.0,347.33,347.33,1,business,individual
15.0,3495.0,12039.0,130.47,130.47,0,account,individual
15.0,2897.0,6672.0,564.52,564.52,0,account,account
15.0,1680.0,10944.0,308.11,308.11,0,individual,individual
15.0,4137.0,10914.0,196.11,196.11,0,business,individual
15.0,5125.0,17860.0,558.21,558.21,0,individual,business
15.0,5507.0,6835.0,151.58,151.58,0,individual,individual
15.0,2550.0,16229.0,324.39,324.39,0,business,individual
15.0,4654.0,13728.0,209.85,209.85,0,individual,individual
15.0,4302.0,6484.0,158.52,158.52,0,account,payment_institution
15.0,3332.0,19171.0,160.67,160.67,0,individual,payment_institution
15.0,2087.0,4737.0,105.48,105.48,0,business,account
15.0,735.0,19907.0,358.95,358.95,0,individual,individual
15.0,2885.0,9984.0,544.53,544.53,0,individual,individual
15.0,4018.0,2773.0,157.72,157.72,0,individual,business
15.0,2821.0,16614.0,416.14,416.14,0,individual,account
15.0,1480.0,8722.0,136.75,136.75,0,business,individual
15.0,4124.0,9856.0,175.49,175.49,0,individual,individual
15.0,5227.0,17571.0,169.27,169.27,0,individual,business
15.0,5160.0,9093.0,551.96,551.96,0,account,payment_institution
15.0,1773.0,9969.0,392.36,392.36,1,individual,individual
15.0,2517.0,11905.0,204.42,204.42,0,individual,individual
15.0,5401.0,8496.0,152.41,152.41,0,individual,business
15.0,4653.0,11763.0,237.27,237.27,0,business,individual
15.0,921.0,19603.0,433.66,433.66,1,individual,business
15.0,1099.0,19697.0,585.63,585.63,0,individual,individual
15.0,1678.0,8453.0,278.8,278.8,0,business,individual
15.0,1510.0,3077.0,195.58,195.58,0,account,individual
15.0,4777.0,9984.0,310.1,310.1,0,individual,individual
15.0,2205.0,19992.0,139.13,139.13,1,individual,individual
15.0,2965.0,17697.0,492.82,492.82,0,individual,business
15.0,2540.0,19905.0,329.45,329.45,0,individual,business
15.0,3219.0,17904.0,129.49,129.49,0,individual,business
15.0,5623.0,15473.0,357.07,357.07,0,individual,individual
15.0,3365.0,9191.0,137.61,137.61,0,business,individual
15.0,2265.0,17956.0,172.61,172.61,0,payment_institution,business
15.0,1889.0,19568.0,242.5,242.5,0,individual,individual
15.0,5757.0,18562.0,386.27,386.27,0,individual,account
15.0,603.0,19464.0,251.32,251.32,0,individual,business
15.0,3171.0,19992.0,522.53,522.53,1,account,individual
15.0,2029.0,3993.0,197.71,197.71,0,individual,individual
15.0,2963.0,9680.0,507.7,507.7,0,account,individual
15.0,1784.0,6146.0,365.64,365.64,0,individual,individual
15.0,5796.0,2272.0,200.88,200.88,0,individual,individual
15.0,3424.0,19984.0,104.87,104.87,0,individual,business
15.0,5057.0,19410.0,554.84,554.84,1,individual,individual
15.0,5533.0,12736.0,117.41,117.41,0,individual,individual
15.0,3564.0,8263.0,153.36,153.36,1,individual,business
15.0,5434.0,8033.0,122.65,122.65,0,business,payment_institution
15.0,5659.0,15206.0,242.94,242.94,0,individual,payment_institution
15.0,4829.0,19539.0,477.67,477.67,0,payment_institution,individual
15.0,1641.0,9780.0,326.7,326.7,0,business,individual
15.0,5619.0,339.0,356.08,356.08,0,individual,business
15.0,825.0,8611.0,479.11,479.11,0,individual,business
15.0,5789.0,5440.0,292.48,292.48,0,payment_institution,individual
15.0,4574.0,13296.0,227.08,227.08,0,individual,account
15.0,4617.0,7845.0,329.2,329.2,0,individual,individual
15.0,3775.0,8177.0,361.88,361.88,0,individual,business
15.0,1757.0,17944.0,322.69,322.69,0,business,business
15.0,4860.0,8993.0,540.17,540.17,1,individual,payment_institution
15.0,2238.0,17618.0,104.33,104.33,0,business,individual
15.0,3559.0,5360.0,125.13,125.13,0,individual,individual
15.0,3938.0,12658.0,301.11,301.11,0,business,individual
15.0,4882.0,19617.0,551.82,551.82,1,business,individual
15.0,4040.0,1601.0,199.63,199.63,0,individual,individual
15.0,3964.0,16409.0,331.77,331.77,0,business,individual
15.0,810.0,3705.0,444.3,444.3,0,individual,individual
15.0,4660.0,4610.0,346.51,346.51,0,individual,individual
15.0,4643.0,11664.0,237.05,237.05,0,individual,individual
15.0,5812.0,8321.0,209.38,209.38,0,account,account
15.0,4543.0,7106.0,322.47,322.47,0,individual,individual
15.0,3068.0,19986.0,595.14,595.14,1,account,individual
15.0,4859.0,16179.0,506.7,506.7,0,payment_institution,individual
15.0,760.0,9240.0,395.77,395.77,0,individual,account
15.0,2092.0,2864.0,112.7,112.7,0,individual,individual
15.0,1828.0,9222.0,357.19,357.19,0,business,business
15.0,4113.0,9939.0,104.09,104.09,1,individual,individual
15.0,2628.0,13330.0,348.1,348.1,0,business,individual
15.0,1009.0,14764.0,433.97,433.97,0,individual,account
15.0,5111.0,14593.0,592.63,592.63,0,business,business
15.0,2643.0,15284.0,326.07,326.07,0,individual,business
15.0,830.0,9717.0,556.28,556.28,0,individual,individual
15.0,2876.0,18098.0,466.39,466.39,0,business,individual
15.0,4455.0,3206.0,301.41,301.41,0,individual,individual
15.0,1385.0,9619.0,120.48,120.48,1,payment_institution,individual
15.0,5682.0,816.0,228.97,228.97,0,business,account
15.0,1261.0,9795.0,161.14,161.14,0,individual,individual
15.0,4964.0,5874.0,579.89,579.89,0,individual,individual
15.0,1171.0,13040.0,403.83,403.83,0,individual,individual
15.0,5720.0,6624.0,200.8,200.8,0,individual,individual
15.0,5134.0,16306.0,402.7,402.7,1,payment_institution,business
15.0,4729.0,9539.0,247.8,247.8,0,payment_institution,individual
15.0,4229.0,4151.0,163.03,163.03,0,individual,individual
15.0,737.0,9793.0,291.14,291.14,0,individual,individual
15.0,396.0,19488.0,179.1,179.1,0,business,individual
15.0,4752.0,9024.0,271.52,271.52,0,individual,account
15.0,5697.0,9939.0,291.48,291.48,1,individual,individual
15.0,4000.0,7760.0,186.44,186.44,0,individual,individual
15.0,2128.0,7642.0,142.58,142.58,0,individual,individual
15.0,5075.0,12769.0,493.79,493.79,0,payment_institution,account
15.0,4236.0,5968.0,110.83,110.83,0,account,payment_institution
15.0,4233.0,19793.0,159.21,159.21,1,payment_institution,payment_institution
15.0,5102.0,9554.0,567.25,567.25,0,individual,payment_institution
15.0,3997.0,7633.0,380.95,380.95,0,individual,individual
15.0,3932.0,9969.0,315.02,315.02,1,individual,individual
15.0,3192.0,9990.0,533.5,533.5,0,individual,payment_institution
15.0,3405.0,18080.0,107.69,107.69,0,individual,individual
15.0,5082.0,6352.0,506.44,506.44,0,account,individual
15.0,3170.0,3217.0,505.69,505.69,0,individual,individual
15.0,2218.0,8017.0,114.38,114.38,0,individual,business
15.0,5275.0,18212.0,149.55,149.55,0,business,individual
15.0,2620.0,18243.0,221.42,221.42,1,business,individual
15.0,4167.0,4737.0,105.41,105.41,0,individual,business
15.0,2398.0,8129.0,139.49,139.49,0,individual,account
15.0,1807.0,17459.0,395.89,395.89,0,business,account
15.0,5429.0,10533.0,154.99,154.99,0,business,individual
15.0,4887.0,9280.0,418.48,418.48,0,account,individual
15.0,2574.0,19889.0,324.41,324.41,1,account,individual
15.0,5170.0,13842.0,587.2,587.2,0,individual,individual
15.0,5937.0,8289.0,377.66,377.66,0,individual,individual
15.0,4593.0,8098.0,206.55,206.55,0,individual,individual
15.0,1073.0,8805.0,406.02,406.02,0,payment_institution,business
15.0,3789.0,4738.0,299.92,299.92,0,individual,individual
15.0,5278.0,9636.0,117.76,117.76,0,business,individual
15.0,707.0,19555.0,375.48,375.48,0,individual,business
15.0,4674.0,8016.0,352.41,352.41,0,individual,account
15.0,5847.0,9968.0,260.5,260.5,0,individual,business
15.0,4679.0,13570.0,395.2,395.2,0,account,payment_institution
15.0,4765.0,16835.0,224.38,224.38,0,business,account
15.0,1028.0,14761.0,558.29,558.29,0,payment_institution,business
15.0,935.0,4949.0,417.92,417.92,0,individual,individual
15.0,1875.0,6344.0,316.27,316.27,0,individual,individual
15.0,2015.0,19216.0,164.75,164.75,0,individual,payment_institution
15.0,1147.0,15254.0,491.3,491.3,0,individual,individual
15.0,754.0,18679.0,386.83,386.83,0,business,payment_institution
15.0,1304.0,14802.0,139.3,139.3,0,individual,individual
15.0,78.0,19972.0,192.33,192.33,1,business,individual
15.0,4164.0,18912.0,113.05,113.05,0,business,individual
15.0,4493.0,18481.0,356.32,356.32,0,business,individual
15.0,5356.0,19955.0,102.91,102.91,1,business,individual
15.0,4155.0,12977.0,128.3,128.3,0,account,business
15.0,2531.0,12849.0,342.16,342.16,0,individual,account
15.0,1390.0,19949.0,161.42,161.42,0,business,individual
15.0,4476.0,7745.0,283.8,283.8,0,individual,account
15.0,2443.0,4673.0,362.23,362.23,0,account,individual
15.0,2028.0,9287.0,127.44,127.44,0,individual,individual
15.0,3337.0,19856.0,141.41,141.41,0,individual,business
15.0,974.0,18390.0,584.9,584.9,0,individual,individual
15.0,1426.0,6977.0,158.82,158.82,1,individual,account
15.0,5652.0,7089.0,376.66,376.66,0,payment_institution,individual
15.0,5224.0,19952.0,127.66,127.66,0,individual,business
15.0,1441.0,9896.0,114.36,114.36,0,individual,account
15.0,2509.0,16887.0,398.39,398.39,0,individual,account
15.0,5485.0,19907.0,122.77,122.77,0,individual,account
15.0,1609.0,3384.0,330.66,330.66,0,individual,account
15.0,988.0,18707.0,525.14,525.14,1,individual,account
15.0,5228.0,11122.0,124.36,124.36,0,business,business
15.0,4863.0,9696.0,583.1,583.1,1,individual,individual
15.0,2774.0,3136.0,260.35,260.35,0,individual,business
15.0,2849.0,18097.0,423.17,423.17,0,business,account
15.0,3656.0,4867.0,208.27,208.27,0,account,payment_institution
15.0,4307.0,4375.0,180.8,180.8,0,individual,account
15.0,2851.0,9521.0,496.77,496.77,0,individual,payment_institution
15.0,5901.0,9920.0,330.89,330.89,0,individual,business
15.0,3907.0,9796.0,266.01,266.01,0,payment_institution,individual
15.0,2722.0,8805.0,325.57,325.57,0,business,individual
15.0,5749.0,12194.0,299.58,299.58,0,account,individual
15.0,1657.0,3851.0,336.89,336.89,0,individual,individual
15.0,3740.0,16081.0,345.3,345.3,0,individual,individual
15.0,1736.0,9984.0,377.02,377.02,0,account,individual
15.0,3056.0,2952.0,429.08,429.08,0,individual,account
15.0,3659.0,16592.0,342.13,342.13,0,business,individual
15.0,1697.0,12407.0,215.66,215.66,0,individual,individual
15.0,4561.0,19905.0,295.97,295.97,0,individual,individual
15.0,4175.0,18240.0,129.53,129.53,0,business,business
15.0,2025.0,18545.0,113.81,113.81,0,business,business
15.0,2200.0,8482.0,197.83,197.83,0,account,business
15.0,1036.0,15332.0,589.9,589.9,0,individual,payment_institution
15.0,5272.0,19589.0,145.27,145.27,0,individual,individual
15.0,967.0,6592.0,468.05,468.05,0,individual,business
15.0,3217.0,15463.0,131.63,131.63,0,business,individual
15.0,3873.0,9829.0,266.88,266.88,0,account,business
15.0,5850.0,305.0,283.89,283.89,0,individual,individual
15.0,504.0,12998.0,363.79,363.79,0,individual,individual
15.0,4961.0,12288.0,508.33,508.33,0,account,individual
15.0,2920.0,17968.0,489.92,489.92,0,business,individual
15.0,5105.0,19857.0,596.86,596.86,1,individual,account
15.0,3290.0,10817.0,144.55,144.55,0,business,account
15.0,2913.0,9472.0,439.58,439.58,0,individual,account
15.0,5972.0,19842.0,217.17,217.17,1,individual,individual
15.0,3038.0,8642.0,474.11,474.11,0,individual,individual
15.0,4206.0,19954.0,102.52,102.52,0,business,account
15.0,4833.0,6628.0,467.6,467.6,0,account,individual
16.0,5790.0,7585.0,344.17,344.17,0,individual,individual
16.0,5219.0,10688.0,193.19,193.19,0,individual,individual
16.0,4973.0,9652.0,438.94,438.94,0,individual,individual
16.0,4692.0,16000.0,379.48,379.48,0,individual,individual
16.0,4779.0,1526.0,246.08,246.08,0,individual,individual
16.0,2924.0,16403.0,473.04,473.04,0,individual,business
16.0,713.0,18935.0,390.94,390.94,0,account,individual
16.0,6338.0,18737.0,105.51,105.51,0,account,individual
16.0,3383.0,11969.0,133.69,133.69,0,account,account
16.0,5519.0,14658.0,130.69,130.69,0,business,individual
16.0,6047.0,15234.0,141.11,141.11,0,individual,individual
16.0,5471.0,19754.0,137.3,137.3,1,business,individual
16.0,3086.0,14818.0,572.8,572.8,0,individual,individual
16.0,1900.0,8087.0,290.07,290.07,0,individual,individual
16.0,1854.0,14609.0,294.14,294.14,1,individual,individual
16.0,3163.0,9792.0,439.14,439.14,0,business,account
16.0,5555.0,18866.0,181.27,181.27,0,individual,business
16.0,5501.0,11568.0,193.74,193.74,0,payment_institution,account
16.0,5103.0,14850.0,558.16,558.16,0,payment_institution,payment_institution
16.0,6074.0,5665.0,153.97,153.97,0,individual,individual
16.0,3141.0,18640.0,585.88,585.88,0,individual,account
16.0,4426.0,8052.0,331.26,331.26,0,individual,individual
16.0,1734.0,7735.0,392.42,392.42,0,individual,individual
16.0,3485.0,19970.0,163.02,163.02,0,account,individual
16.0,5622.0,18594.0,317.8,317.8,0,business,account
16.0,3512.0,2800.0,162.28,162.28,0,account,business
16.0,4318.0,19937.0,104.05,104.05,1,account,individual
16.0,6314.0,18448.0,111.54,111.54,0,individual,business
16.0,660.0,10105.0,337.26,337.26,0,individual,account
16.0,5611.0,9744.0,355.29,355.29,0,business,individual
16.0,3336.0,8992.0,190.74,190.74,0,individual,individual
16.0,2993.0,9906.0,494.98,494.98,0,individual,account
16.0,830.0,16310.0,556.28,556.28,0,individual,individual
16.0,4545.0,8832.0,238.58,238.58,0,business,individual
16.0,2549.0,9937.0,257.07,257.07,1,individual,individual
16.0,6248.0,18532.0,115.75,115.75,0,business,business
16.0,544.0,19824.0,204.11,204.11,0,individual,individual
16.0,6196.0,9441.0,160.83,160.83,0,individual,account
16.0,1833.0,13495.0,361.7,361.7,0,individual,business
16.0,4084.0,5883.0,166.94,166.94,0,individual,individual
16.0,5069.0,5168.0,498.67,498.67,0,account,business
16.0,5297.0,12290.0,184.08,184.08,0,business,payment_institution
16.0,417.0,8527.0,211.11,211.11,0,individual,individual
16.0,4083.0,18854.0,131.75,131.75,0,business,individual
16.0,6393.0,8752.0,166.21,166.21,0,individual,individual
16.0,6214.0,8118.0,146.28,146.28,0,individual,individual
16.0,3529.0,9831.0,178.94,178.94,0,business,business
16.0,3920.0,19473.0,352.85,352.85,0,individual,individual
16.0,4075.0,14724.0,126.06,126.06,0,individual,business
16.0,2760.0,9477.0,383.64,383.64,0,individual,individual
16.0,979.0,19745.0,583.27,583.27,0,individual,individual
16.0,6075.0,19730.0,138.19,138.19,0,account,individual
16.0,4765.0,8437.0,224.38,224.38,0,business,individual
16.0,5494.0,8624.0,193.97,193.97,1,individual,individual
16.0,3947.0,773.0,236.97,236.97,0,account,account
16.0,3266.0,19728.0,193.97,193.97,0,business,business
16.0,5294.0,19361.0,104.98,104.98,1,account,business
16.0,747.0,19523.0,347.11,347.11,0,individual,individual
16.0,5209.0,12178.0,161.41,161.41,0,individual,business
16.0,6237.0,14497.0,170.42,170.42,0,account,individual
16.0,2801.0,9941.0,589.5,589.5,0,individual,individual
16.0,4584.0,7041.0,291.17,291.17,0,individual,account
16.0,2227.0,16320.0,160.02,160.02,0,individual,account
16.0,3693.0,12352.0,367.04,367.04,0,individual,business
16.0,6264.0,17777.0,131.8,131.8,1,individual,business
16.0,5525.0,9968.0,161.5,161.5,0,individual,individual
16.0,5994.0,9728.0,368.32,368.32,0,account,payment_institution
16.0,6130.0,161.0,130.66,130.66,0,business,individual
16.0,2592.0,2960.0,219.21,219.21,0,individual,individual
16.0,3502.0,19969.0,175.67,175.67,0,individual,payment_institution
16.0,2484.0,8049.0,232.49,232.49,0,individual,payment_institution
16.0,5924.0,9088.0,324.58,324.58,0,business,individual
16.0,6183.0,11520.0,187.52,187.52,1,account,payment_institution
16.0,6193.0,9713.0,103.4,103.4,0,individual,individual
16.0,4184.0,9809.0,183.22,183.22,0,individual,account
16.0,5483.0,17605.0,158.57,158.57,0,business,business
16.0,4658.0,9650.0,331.86,331.86,0,individual,individual
16.0,1990.0,13633.0,299.95,299.95,1,business,individual
16.0,1374.0,13927.0,199.58,199.58,0,individual,individual
16.0,3519.0,12625.0,122.41,122.41,0,business,business
16.0,5890.0,17681.0,280.51,280.51,1,business,individual
16.0,2608.0,19969.0,228.88,228.88,0,business,account
16.0,5957.0,4544.0,290.25,290.25,0,individual,individual
16.0,5409.0,18208.0,173.69,173.69,0,business,account
16.0,4595.0,8193.0,354.08,354.08,0,individual,business
16.0,4629.0,15699.0,311.13,311.13,0,payment_institution,individual
16.0,6298.0,9585.0,148.36,148.36,0,payment_institution,business
16.0,3130.0,18066.0,547.11,547.11,0,individual,business
16.0,4054.0,19985.0,110.37,110.37,0,individual,payment_institution
16.0,5249.0,17857.0,118.41,118.41,0,business,individual
16.0,6187.0,12321.0,182.72,182.72,0,individual,payment_institution
16.0,3543.0,15381.0,119.31,119.31,1,individual,individual
16.0,5852.0,7634.0,240.11,240.11,1,individual,payment_institution
16.0,5618.0,19489.0,214.77,214.77,0,business,individual
